hhcomp,incgrp,unit,geo,TIME_PERIOD,OBS_VALUE,hhtyp,source
HHC_31,A_MD60,PC,LV,2021.0,10.3,,MDED
HHC_31,A_MD60,PC,LV,2022.0,10.9,,MDED
HHC_31,A_MD60,PC,LV,2023.0,13.4,,MDED
HHC_31,A_MD60,PC,ME,2013.0,25.1,,MDED
HHC_31,A_MD60,PC,ME,2014.0,23.4,,MDED
HHC_31,A_MD60,PC,ME,2015.0,22.9,,MDED
HHC_31,A_MD60,PC,ME,2016.0,24.2,,MDED
HHC_31,A_MD60,PC,ME,2017.0,21.6,,MDED
HHC_31,A_MD60,PC,ME,2018.0,21.9,,MDED
HHC_31,A_MD60,PC,ME,2019.0,19.0,,MDED
HHC_31,A_MD60,PC,ME,2020.0,17.9,,MDED
HHC_31,A_MD60,PC,ME,2021.0,17.6,,MDED
HHC_31,A_MD60,PC,ME,2022.0,17.8,,MDED
HHC_31,A_MD60,PC,MK,2010.0,23.2,,MDED
HHC_31,A_MD60,PC,MK,2011.0,21.5,,MDED
HHC_31,A_MD60,PC,MK,2012.0,23.1,,MDED
HHC_31,A_MD60,PC,MK,2013.0,21.2,,MDED
HHC_31,A_MD60,PC,MK,2014.0,23.2,,MDED
HHC_31,A_MD60,PC,MK,2015.0,21.3,,MDED
HHC_31,A_MD60,PC,MK,2016.0,18.8,,MDED
HHC_31,A_MD60,PC,MK,2017.0,16.8,,MDED
HHC_31,A_MD60,PC,MK,2018.0,15.2,,MDED
HHC_31,A_MD60,PC,MK,2019.0,15.4,,MDED
HHC_31,A_MD60,PC,MK,2020.0,15.9,,MDED
HHC_31,A_MD60,PC,MT,2005.0,7.7,,MDED
HHC_31,A_MD60,PC,MT,2006.0,11.7,,MDED
HHC_31,A_MD60,PC,MT,2007.0,10.9,,MDED
HHC_31,A_MD60,PC,MT,2008.0,10.8,,MDED
HHC_31,A_MD60,PC,MT,2009.0,11.3,,MDED
HHC_31,A_MD60,PC,MT,2010.0,11.0,,MDED
HHC_31,A_MD60,PC,MT,2011.0,11.7,,MDED
HHC_31,A_MD60,PC,MT,2012.0,11.4,,MDED
HHC_31,A_MD60,PC,MT,2013.0,10.7,,MDED
HHC_31,A_MD60,PC,MT,2014.0,9.5,,MDED
HHC_31,A_MD60,PC,MT,2015.0,8.3,,MDED
HHC_31,A_MD60,PC,MT,2016.0,8.3,,MDED
HHC_31,A_MD60,PC,MT,2017.0,8.1,,MDED
HHC_31,A_MD60,PC,MT,2018.0,8.2,,MDED
HHC_31,A_MD60,PC,MT,2019.0,8.4,,MDED
HHC_31,A_MD60,PC,MT,2020.0,9.0,,MDED
HHC_31,A_MD60,PC,MT,2021.0,8.2,,MDED
HHC_31,A_MD60,PC,MT,2022.0,8.4,,MDED
HHC_31,A_MD60,PC,NL,2005.0,29.6,,MDED
HHC_31,A_MD60,PC,NL,2006.0,29.7,,MDED
HHC_31,A_MD60,PC,NL,2007.0,27.8,,MDED
HHC_31,A_MD60,PC,NL,2008.0,26.0,,MDED
HHC_31,A_MD60,PC,NL,2009.0,26.1,,MDED
HHC_31,A_MD60,PC,NL,2010.0,27.7,,MDED
HHC_31,A_MD60,PC,NL,2011.0,28.0,,MDED
HHC_31,A_MD60,PC,NL,2012.0,28.4,,MDED
HHC_31,A_MD60,PC,NL,2013.0,28.2,,MDED
HHC_31,A_MD60,PC,NL,2014.0,26.9,,MDED
HHC_31,A_MD60,PC,NL,2015.0,27.5,,MDED
HHC_31,A_MD60,PC,NL,2016.0,19.2,,MDED
HHC_31,A_MD60,PC,NL,2017.0,17.1,,MDED
HHC_31,A_MD60,PC,NL,2018.0,16.7,,MDED
HHC_31,A_MD60,PC,NL,2019.0,17.5,,MDED
HHC_31,A_MD60,PC,NL,2020.0,15.2,,MDED
HHC_31,A_MD60,PC,NL,2021.0,14.4,,MDED
HHC_31,A_MD60,PC,NL,2022.0,15.2,,MDED
HHC_31,A_MD60,PC,NO,2004.0,15.9,,MDED
HHC_31,A_MD60,PC,NO,2005.0,14.3,,MDED
HHC_31,A_MD60,PC,NO,2006.0,17.2,,MDED
HHC_31,A_MD60,PC,NO,2007.0,19.7,,MDED
HHC_31,A_MD60,PC,NO,2008.0,21.4,,MDED
HHC_31,A_MD60,PC,NO,2009.0,18.8,,MDED
HHC_31,A_MD60,PC,NO,2010.0,17.4,,MDED
HHC_31,A_MD60,PC,NO,2011.0,18.8,,MDED
HHC_31,A_MD60,PC,NO,2012.0,18.0,,MDED
HHC_31,A_MD60,PC,NO,2013.0,18.0,,MDED
HHC_31,A_MD60,PC,NO,2014.0,15.3,,MDED
HHC_31,A_MD60,PC,NO,2015.0,16.3,,MDED
HHC_31,A_MD60,PC,NO,2016.0,15.3,,MDED
HHC_31,A_MD60,PC,NO,2017.0,15.2,,MDED
HHC_31,A_MD60,PC,NO,2018.0,16.2,,MDED
HHC_31,A_MD60,PC,NO,2019.0,16.6,,MDED
HHC_31,A_MD60,PC,NO,2020.0,15.6,,MDED
HHC_31,A_MD60,PC,NO,2021.0,16.3,,MDED
HHC_31,A_MD60,PC,NO,2022.0,20.2,,MDED
HHC_31,A_MD60,PC,PL,2005.0,22.7,,MDED
HHC_31,A_MD60,PC,PL,2006.0,21.1,,MDED
HHC_31,A_MD60,PC,PL,2007.0,20.3,,MDED
HHC_31,A_MD60,PC,PL,2008.0,19.2,,MDED
HHC_31,A_MD60,PC,PL,2009.0,18.3,,MDED
HHC_31,A_MD60,PC,PL,2010.0,18.8,,MDED
HHC_31,A_MD60,PC,PL,2011.0,19.5,,MDED
HHC_31,A_MD60,PC,PL,2012.0,20.2,,MDED
HHC_31,A_MD60,PC,PL,2013.0,20.8,,MDED
HHC_31,A_MD60,PC,PL,2014.0,20.5,,MDED
HHC_31,A_MD60,PC,PL,2015.0,19.0,,MDED
HHC_31,A_MD60,PC,PL,2016.0,18.0,,MDED
HHC_31,A_MD60,PC,PL,2017.0,17.0,,MDED
HHC_31,A_MD60,PC,PL,2018.0,16.8,,MDED
HHC_31,A_MD60,PC,PL,2019.0,15.6,,MDED
HHC_31,A_MD60,PC,PL,2020.0,14.5,,MDED
HHC_31,A_MD60,PC,PL,2021.0,15.4,,MDED
HHC_31,A_MD60,PC,PL,2022.0,15.3,,MDED
HHC_31,A_MD60,PC,PT,2004.0,14.5,,MDED
HHC_31,A_MD60,PC,PT,2005.0,10.5,,MDED
HHC_31,A_MD60,PC,PT,2006.0,15.5,,MDED
HHC_31,A_MD60,PC,PT,2007.0,19.0,,MDED
HHC_31,A_MD60,PC,PT,2008.0,19.6,,MDED
HHC_31,A_MD60,PC,PT,2009.0,17.3,,MDED
HHC_31,A_MD60,PC,PT,2010.0,14.4,,MDED
HHC_31,A_MD60,PC,PT,2011.0,17.2,,MDED
HHC_31,A_MD60,PC,PT,2012.0,18.0,,MDED
HHC_31,A_MD60,PC,PT,2013.0,17.3,,MDED
HHC_31,A_MD60,PC,PT,2014.0,15.8,,MDED
HHC_31,A_MD60,PC,PT,2015.0,15.9,,MDED
HHC_31,A_MD60,PC,PT,2016.0,14.5,,MDED
HHC_31,A_MD60,PC,PT,2017.0,14.3,,MDED
HHC_31,A_MD60,PC,PT,2018.0,14.0,,MDED
HHC_31,A_MD60,PC,PT,2019.0,13.5,,MDED
HHC_31,A_MD60,PC,PT,2020.0,13.1,,MDED
HHC_31,A_MD60,PC,PT,2021.0,12.0,,MDED
HHC_31,A_MD60,PC,PT,2022.0,12.0,,MDED
HHC_31,A_MD60,PC,RO,2007.0,21.8,,MDED
HHC_31,A_MD60,PC,RO,2008.0,24.6,,MDED
HHC_31,A_MD60,PC,RO,2009.0,22.7,,MDED
HHC_31,A_MD60,PC,RO,2010.0,23.2,,MDED
HHC_31,A_MD60,PC,RO,2011.0,14.0,,MDED
HHC_31,A_MD60,PC,RO,2012.0,23.3,,MDED
HHC_31,A_MD60,PC,RO,2013.0,22.4,,MDED
HHC_31,A_MD60,PC,RO,2014.0,21.4,,MDED
HHC_31,A_MD60,PC,RO,2015.0,19.9,,MDED
HHC_31,A_MD60,PC,RO,2016.0,19.6,,MDED
HHC_31,A_MD60,PC,RO,2017.0,17.5,,MDED
HHC_31,A_MD60,PC,RO,2018.0,14.8,,MDED
HHC_31,A_MD60,PC,RO,2019.0,13.8,,MDED
HHC_31,A_MD60,PC,RO,2020.0,12.6,,MDED
HHC_31,A_MD60,PC,RO,2021.0,13.0,,MDED
HHC_31,A_MD60,PC,RO,2022.0,15.7,,MDED
HHC_31,A_MD60,PC,RO,2023.0,14.7,,MDED
HHC_31,A_MD60,PC,RS,2013.0,29.5,,MDED
HHC_31,A_MD60,PC,RS,2014.0,30.4,,MDED
HHC_31,A_MD60,PC,RS,2015.0,28.7,,MDED
HHC_31,A_MD60,PC,RS,2016.0,26.5,,MDED
HHC_31,A_MD60,PC,RS,2017.0,28.2,,MDED
HHC_31,A_MD60,PC,RS,2018.0,30.8,,MDED
HHC_31,A_MD60,PC,RS,2019.0,27.4,,MDED
HHC_31,A_MD60,PC,RS,2020.0,23.7,,MDED
HHC_31,A_MD60,PC,RS,2021.0,22.0,,MDED
HHC_31,A_MD60,PC,RS,2022.0,22.5,,MDED
HHC_31,A_MD60,PC,SE,2004.0,18.1,,MDED
HHC_31,A_MD60,PC,SE,2005.0,19.1,,MDED
HHC_31,A_MD60,PC,SE,2006.0,14.9,,MDED
HHC_31,A_MD60,PC,SE,2007.0,16.1,,MDED
HHC_31,A_MD60,PC,SE,2008.0,18.2,,MDED
HHC_31,A_MD60,PC,SE,2009.0,18.2,,MDED
HHC_31,A_MD60,PC,SE,2010.0,16.4,,MDED
HHC_31,A_MD60,PC,SE,2011.0,16.5,,MDED
HHC_31,A_MD60,PC,SE,2012.0,17.1,,MDED
HHC_31,A_MD60,PC,SE,2013.0,16.8,,MDED
HHC_31,A_MD60,PC,SE,2014.0,16.5,,MDED
HHC_31,A_MD60,PC,SE,2015.0,16.1,,MDED
HHC_31,A_MD60,PC,SE,2016.0,15.1,,MDED
HHC_31,A_MD60,PC,SE,2017.0,14.7,,MDED
HHC_31,A_MD60,PC,SE,2018.0,14.9,,MDED
HHC_31,A_MD60,PC,SE,2019.0,15.4,,MDED
HHC_31,A_MD60,PC,SE,2020.0,15.1,,MDED
HHC_31,A_MD60,PC,SE,2021.0,15.8,,MDED
HHC_31,A_MD60,PC,SE,2022.0,15.2,,MDED
HHC_31,A_MD60,PC,SE,2023.0,15.8,,MDED
HHC_31,A_MD60,PC,SI,2005.0,12.2,,MDED
HHC_31,A_MD60,PC,SI,2006.0,11.8,,MDED
HHC_31,A_MD60,PC,SI,2007.0,13.1,,MDED
HHC_31,A_MD60,PC,SI,2008.0,13.8,,MDED
HHC_31,A_MD60,PC,SI,2009.0,13.6,,MDED
HHC_31,A_MD60,PC,SI,2010.0,13.4,,MDED
HHC_31,A_MD60,PC,SI,2011.0,13.8,,MDED
HHC_31,A_MD60,PC,SI,2012.0,14.4,,MDED
HHC_31,A_MD60,PC,SI,2013.0,14.7,,MDED
HHC_31,A_MD60,PC,SI,2014.0,14.7,,MDED
HHC_31,A_MD60,PC,SI,2015.0,13.4,,MDED
HHC_31,A_MD60,PC,SI,2016.0,14.0,,MDED
HHC_31,A_MD60,PC,SI,2017.0,14.2,,MDED
HHC_31,A_MD60,PC,SI,2018.0,13.8,,MDED
HHC_31,A_MD60,PC,SI,2019.0,13.0,,MDED
HHC_31,A_MD60,PC,SI,2020.0,12.8,,MDED
HHC_31,A_MD60,PC,SI,2021.0,12.5,,MDED
HHC_31,A_MD60,PC,SI,2022.0,12.3,,MDED
HHC_31,A_MD60,PC,SI,2023.0,11.9,,MDED
HHC_31,A_MD60,PC,SK,2005.0,22.7,,MDED
HHC_31,A_MD60,PC,SK,2006.0,24.2,,MDED
HHC_31,A_MD60,PC,SK,2007.0,26.7,,MDED
HHC_31,A_MD60,PC,SK,2008.0,15.0,,MDED
HHC_31,A_MD60,PC,SK,2009.0,20.7,,MDED
HHC_31,A_MD60,PC,SK,2010.0,19.5,,MDED
HHC_31,A_MD60,PC,SK,2011.0,19.5,,MDED
HHC_31,A_MD60,PC,SK,2012.0,19.0,,MDED
HHC_31,A_MD60,PC,SK,2013.0,19.7,,MDED
HHC_31,A_MD60,PC,SK,2014.0,20.7,,MDED
HHC_31,A_MD60,PC,SK,2015.0,21.5,,MDED
HHC_31,A_MD60,PC,SK,2016.0,20.4,,MDED
HHC_31,A_MD60,PC,SK,2017.0,19.8,,MDED
HHC_31,A_MD60,PC,SK,2018.0,16.2,,MDED
HHC_31,A_MD60,PC,SK,2019.0,20.0,,MDED
HHC_31,A_MD60,PC,SK,2020.0,15.7,,MDED
HHC_31,A_MD60,PC,SK,2021.0,20.9,,MDED
HHC_31,A_MD60,PC,SK,2022.0,14.6,,MDED
HHC_31,A_MD60,PC,SK,2023.0,18.6,,MDED
HHC_31,A_MD60,PC,TR,2006.0,24.0,,MDED
HHC_31,A_MD60,PC,TR,2007.0,19.7,,MDED
HHC_31,A_MD60,PC,TR,2008.0,21.4,,MDED
HHC_31,A_MD60,PC,TR,2009.0,21.5,,MDED
HHC_31,A_MD60,PC,TR,2011.0,21.2,,MDED
HHC_31,A_MD60,PC,TR,2012.0,22.0,,MDED
HHC_31,A_MD60,PC,TR,2013.0,23.1,,MDED
HHC_31,A_MD60,PC,TR,2014.0,21.8,,MDED
HHC_31,A_MD60,PC,TR,2015.0,21.5,,MDED
HHC_31,A_MD60,PC,TR,2016.0,20.4,,MDED
HHC_31,A_MD60,PC,TR,2017.0,20.7,,MDED
HHC_31,A_MD60,PC,TR,2018.0,20.6,,MDED
HHC_31,A_MD60,PC,TR,2019.0,20.0,,MDED
HHC_31,A_MD60,PC,TR,2020.0,19.8,,MDED
HHC_31,A_MD60,PC,TR,2021.0,20.6,,MDED
HHC_31,A_MD60,PC,UK,2005.0,22.8,,MDED
HHC_31,A_MD60,PC,UK,2006.0,22.8,,MDED
HHC_31,A_MD60,PC,UK,2007.0,24.7,,MDED
HHC_31,A_MD60,PC,UK,2008.0,24.2,,MDED
HHC_31,A_MD60,PC,UK,2009.0,24.0,,MDED
HHC_31,A_MD60,PC,UK,2010.0,23.2,,MDED
HHC_31,A_MD60,PC,UK,2011.0,24.5,,MDED
HHC_31,A_MD60,PC,UK,2012.0,19.1,,MDED
HHC_31,A_MD60,PC,UK,2013.0,19.1,,MDED
HHC_31,A_MD60,PC,UK,2014.0,22.1,,MDED
HHC_31,A_MD60,PC,UK,2015.0,21.7,,MDED
HHC_31,A_MD60,PC,UK,2016.0,20.3,,MDED
HHC_31,A_MD60,PC,UK,2017.0,21.5,,MDED
HHC_31,A_MD60,PC,UK,2018.0,19.2,,MDED
HHC_31,A_MD60,PC,XK,2018.0,12.1,,MDED
HHC_31,B_MD60,PC,AL,2017.0,43.1,,MDED
HHC_31,B_MD60,PC,AL,2018.0,37.4,,MDED
HHC_31,B_MD60,PC,AL,2019.0,35.4,,MDED
HHC_31,B_MD60,PC,AL,2020.0,31.8,,MDED
HHC_31,B_MD60,PC,AL,2021.0,31.1,,MDED
HHC_31,B_MD60,PC,AT,2004.0,47.3,,MDED
HHC_31,B_MD60,PC,AT,2005.0,35.8,,MDED
HHC_31,B_MD60,PC,AT,2006.0,39.0,,MDED
HHC_31,B_MD60,PC,AT,2007.0,43.1,,MDED
HHC_31,B_MD60,PC,AT,2008.0,34.5,,MDED
HHC_31,B_MD60,PC,AT,2009.0,31.6,,MDED
HHC_31,B_MD60,PC,AT,2010.0,36.8,,MDED
HHC_31,B_MD60,PC,AT,2011.0,40.1,,MDED
HHC_31,B_MD60,PC,AT,2012.0,50.3,,MDED
HHC_31,B_MD60,PC,AT,2013.0,48.6,,MDED
HHC_31,B_MD60,PC,AT,2014.0,41.1,,MDED
HHC_31,B_MD60,PC,AT,2015.0,41.9,,MDED
HHC_31,B_MD60,PC,AT,2016.0,45.1,,MDED
HHC_31,B_MD60,PC,AT,2017.0,51.7,,MDED
HHC_31,B_MD60,PC,AT,2018.0,44.3,,MDED
HHC_31,B_MD60,PC,AT,2019.0,51.6,,MDED
HHC_31,B_MD60,PC,AT,2020.0,43.9,,MDED
HHC_31,B_MD60,PC,AT,2021.0,38.9,,MDED
HHC_31,B_MD60,PC,AT,2022.0,48.0,,MDED
HHC_31,B_MD60,PC,AT,2023.0,45.7,,MDED
HHC_31,B_MD60,PC,BE,2004.0,47.9,,MDED
HHC_31,B_MD60,PC,BE,2005.0,37.2,,MDED
HHC_31,B_MD60,PC,BE,2006.0,47.8,,MDED
HHC_31,B_MD60,PC,BE,2007.0,35.5,,MDED
HHC_31,B_MD60,PC,BE,2008.0,46.8,,MDED
HHC_31,B_MD60,PC,BE,2009.0,42.3,,MDED
HHC_31,B_MD60,PC,BE,2010.0,43.6,,MDED
HHC_31,B_MD60,PC,BE,2011.0,40.9,,MDED
HHC_31,B_MD60,PC,BE,2012.0,40.0,,MDED
HHC_31,B_MD60,PC,BE,2013.0,44.2,,MDED
HHC_31,B_MD60,PC,BE,2014.0,45.6,,MDED
HHC_31,B_MD60,PC,BE,2015.0,43.3,,MDED
HHC_31,B_MD60,PC,BE,2016.0,45.0,,MDED
HHC_31,B_MD60,PC,BE,2017.0,39.9,,MDED
HHC_31,B_MD60,PC,BE,2018.0,46.2,,MDED
HHC_31,B_MD60,PC,BE,2019.0,36.3,,MDED
HHC_31,B_MD60,PC,BE,2020.0,34.4,,MDED
HHC_31,B_MD60,PC,BE,2021.0,31.4,,MDED
HHC_31,B_MD60,PC,BE,2022.0,38.1,,MDED
HHC_31,B_MD60,PC,BE,2023.0,39.2,,MDED
HHC_31,B_MD60,PC,BG,2005.0,54.9,,MDED
HHC_31,B_MD60,PC,BG,2006.0,54.9,,MDED
HHC_31,B_MD60,PC,BG,2007.0,64.9,,MDED
HHC_31,B_MD60,PC,BG,2008.0,43.5,,MDED
HHC_31,B_MD60,PC,BG,2009.0,32.8,,MDED
HHC_31,B_MD60,PC,BG,2010.0,31.5,,MDED
HHC_31,B_MD60,PC,BG,2011.0,34.6,,MDED
HHC_31,B_MD60,PC,BG,2012.0,41.8,,MDED
HHC_31,B_MD60,PC,BG,2013.0,35.4,,MDED
HHC_31,B_MD60,PC,BG,2014.0,40.2,,MDED
HHC_31,B_MD60,PC,BG,2015.0,47.0,,MDED
HHC_31,B_MD60,PC,BG,2016.0,55.2,,MDED
HHC_31,B_MD60,PC,BG,2017.0,49.1,,MDED
HHC_31,B_MD60,PC,BG,2018.0,54.0,,MDED
HHC_31,B_MD60,PC,BG,2019.0,46.5,,MDED
HHC_31,B_MD60,PC,BG,2020.0,39.5,,MDED
HHC_31,B_MD60,PC,BG,2021.0,38.4,,MDED
HHC_31,B_MD60,PC,BG,2022.0,44.7,,MDED
HHC_31,B_MD60,PC,BG,2023.0,38.4,,MDED
HHC_31,B_MD60,PC,CH,2007.0,45.8,,MDED
HHC_31,B_MD60,PC,CH,2008.0,46.5,,MDED
HHC_31,B_MD60,PC,CH,2009.0,48.9,,MDED
HHC_31,B_MD60,PC,CH,2010.0,43.0,,MDED
HHC_31,B_MD60,PC,CH,2011.0,44.2,,MDED
HHC_31,B_MD60,PC,CH,2012.0,47.6,,MDED
HHC_31,B_MD60,PC,CH,2013.0,38.4,,MDED
HHC_31,B_MD60,PC,CH,2014.0,40.7,,MDED
HHC_31,B_MD60,PC,CH,2015.0,41.5,,MDED
HHC_31,B_MD60,PC,CH,2016.0,38.7,,MDED
HHC_31,B_MD60,PC,CH,2017.0,45.8,,MDED
HHC_31,B_MD60,PC,CH,2018.0,38.7,,MDED
HHC_31,B_MD60,PC,CH,2019.0,43.7,,MDED
HHC_31,B_MD60,PC,CH,2020.0,45.4,,MDED
HHC_31,B_MD60,PC,CH,2021.0,43.2,,MDED
HHC_31,B_MD60,PC,CH,2022.0,42.4,,MDED
HHC_31,B_MD60,PC,CY,2005.0,31.0,,MDED
HHC_31,B_MD60,PC,CY,2006.0,30.0,,MDED
HHC_31,B_MD60,PC,CY,2007.0,22.1,,MDED
HHC_31,B_MD60,PC,CY,2008.0,29.4,,MDED
HHC_31,B_MD60,PC,CY,2009.0,28.6,,MDED
HHC_31,B_MD60,PC,CY,2010.0,25.9,,MDED
HHC_31,B_MD60,PC,CY,2011.0,38.7,,MDED
HHC_31,B_MD60,PC,CY,2012.0,29.4,,MDED
HHC_31,B_MD60,PC,CY,2013.0,27.9,,MDED
HHC_31,B_MD60,PC,CY,2014.0,28.8,,MDED
HHC_31,B_MD60,PC,CY,2015.0,26.7,,MDED
HHC_31,B_MD60,PC,CY,2016.0,30.8,,MDED
HHC_31,B_MD60,PC,CY,2017.0,25.6,,MDED
HHC_31,B_MD60,PC,CY,2018.0,25.4,,MDED
HHC_31,B_MD60,PC,CY,2019.0,24.6,,MDED
HHC_31,B_MD60,PC,CY,2020.0,20.5,,MDED
HHC_31,B_MD60,PC,CY,2021.0,26.7,,MDED
HHC_31,B_MD60,PC,CY,2022.0,18.7,,MDED
HHC_31,B_MD60,PC,CZ,2005.0,43.8,,MDED
HHC_31,B_MD60,PC,CZ,2006.0,37.6,,MDED
HHC_31,B_MD60,PC,CZ,2007.0,40.5,,MDED
HHC_31,B_MD60,PC,CZ,2008.0,44.4,,MDED
HHC_31,B_MD60,PC,CZ,2009.0,39.3,,MDED
HHC_31,B_MD60,PC,CZ,2010.0,49.8,,MDED
HHC_31,B_MD60,PC,CZ,2011.0,49.1,,MDED
HHC_31,B_MD60,PC,CZ,2012.0,44.6,,MDED
HHC_31,B_MD60,PC,CZ,2013.0,51.7,,MDED
HHC_31,B_MD60,PC,CZ,2014.0,48.4,,MDED
HHC_31,B_MD60,PC,CZ,2015.0,61.3,,MDED
HHC_31,B_MD60,PC,CZ,2016.0,53.6,,MDED
HHC_31,B_MD60,PC,CZ,2017.0,48.3,,MDED
HHC_31,B_MD60,PC,CZ,2018.0,46.9,,MDED
HHC_31,B_MD60,PC,CZ,2019.0,46.5,,MDED
HHC_31,B_MD60,PC,CZ,2020.0,48.5,,MDED
HHC_31,B_MD60,PC,CZ,2021.0,38.0,,MDED
HHC_31,B_MD60,PC,CZ,2022.0,44.2,,MDED
HHC_31,B_MD60,PC,CZ,2023.0,52.4,,MDED
HHC_31,B_MD60,PC,DE,2005.0,43.4,,MDED
HHC_31,B_MD60,PC,DE,2006.0,48.8,,MDED
HHC_31,B_MD60,PC,DE,2007.0,53.8,,MDED
HHC_31,B_MD60,PC,DE,2008.0,48.6,,MDED
HHC_31,B_MD60,PC,DE,2009.0,45.2,,MDED
HHC_31,B_MD60,PC,DE,2010.0,45.1,,MDED
HHC_31,B_MD60,PC,DE,2011.0,43.8,,MDED
HHC_31,B_MD60,PC,DE,2012.0,43.0,,MDED
HHC_31,B_MD60,PC,DE,2013.0,45.1,,MDED
HHC_31,B_MD60,PC,DE,2014.0,50.2,,MDED
HHC_31,B_MD60,PC,DE,2015.0,44.7,,MDED
HHC_31,B_MD60,PC,DE,2016.0,45.9,,MDED
HHC_31,B_MD60,PC,DE,2017.0,40.1,,MDED
HHC_31,B_MD60,PC,DE,2018.0,44.4,,MDED
HHC_31,B_MD60,PC,DE,2019.0,39.1,,MDED
HHC_31,B_MD60,PC,DE,2020.0,44.7,,MDED
HHC_31,B_MD60,PC,DE,2021.0,41.1,,MDED
HHC_31,B_MD60,PC,DE,2022.0,44.4,,MDED
HHC_31,B_MD60,PC,DE,2023.0,43.6,,MDED
HHC_31,B_MD60,PC,DK,2005.0,54.8,,MDED
HHC_31,B_MD60,PC,DK,2006.0,56.3,,MDED
HHC_31,B_MD60,PC,DK,2007.0,59.3,,MDED
HHC_31,B_MD60,PC,DK,2008.0,65.6,,MDED
HHC_31,B_MD60,PC,DK,2009.0,60.6,,MDED
HHC_31,B_MD60,PC,DK,2010.0,61.0,,MDED
HHC_31,B_MD60,PC,DK,2011.0,52.3,,MDED
HHC_31,B_MD60,PC,DK,2012.0,42.5,,MDED
HHC_31,B_MD60,PC,DK,2013.0,51.6,,MDED
HHC_31,B_MD60,PC,DK,2014.0,66.8,,MDED
HHC_31,B_MD60,PC,DK,2015.0,66.7,,MDED
HHC_31,B_MD60,PC,DK,2017.0,52.2,,MDED
HHC_31,B_MD60,PC,DK,2018.0,37.2,,MDED
HHC_31,B_MD60,PC,DK,2019.0,46.3,,MDED
HHC_31,B_MD60,PC,DK,2020.0,50.3,,MDED
HHC_31,B_MD60,PC,DK,2021.0,42.7,,MDED
HHC_31,B_MD60,PC,DK,2022.0,42.7,,MDED
HHC_31,B_MD60,PC,DK,2023.0,71.5,,MDED
HHC_31,B_MD60,PC,EE,2005.0,44.2,,MDED
HHC_31,B_MD60,PC,EE,2006.0,34.1,,MDED
HHC_31,B_MD60,PC,EE,2007.0,29.4,,MDED
HHC_31,B_MD60,PC,EE,2008.0,29.6,,MDED
HHC_31,B_MD60,PC,EE,2009.0,27.2,,MDED
HHC_31,B_MD60,PC,EE,2010.0,32.4,,MDED
HHC_31,B_MD60,PC,EE,2011.0,40.1,,MDED
HHC_31,B_MD60,PC,EE,2012.0,38.7,,MDED
HHC_31,B_MD60,PC,EE,2013.0,38.5,,MDED
HHC_31,B_MD60,PC,EE,2014.0,40.9,,MDED
HHC_31,B_MD60,PC,EE,2015.0,36.5,,MDED
HHC_31,B_MD60,PC,EE,2016.0,34.4,,MDED
HHC_31,B_MD60,PC,EE,2017.0,31.5,,MDED
HHC_31,B_MD60,PC,EE,2018.0,28.3,,MDED
HHC_31,B_MD60,PC,EE,2019.0,26.9,,MDED
HHC_31,B_MD60,PC,EE,2020.0,28.1,,MDED
HHC_31,B_MD60,PC,EE,2021.0,27.0,,MDED
HHC_31,B_MD60,PC,EE,2022.0,27.8,,MDED
HHC_31,B_MD60,PC,EE,2023.0,30.2,,MDED
HHC_31,B_MD60,PC,EL,2004.0,62.9,,MDED
HHC_31,B_MD60,PC,EL,2005.0,62.4,,MDED
HHC_31,B_MD60,PC,EL,2006.0,61.3,,MDED
HHC_31,B_MD60,PC,EL,2007.0,58.6,,MDED
HHC_31,B_MD60,PC,EL,2008.0,67.5,,MDED
HHC_31,B_MD60,PC,EL,2009.0,65.6,,MDED
HHC_31,B_MD60,PC,EL,2010.0,59.1,,MDED
HHC_31,B_MD60,PC,EL,2011.0,68.6,,MDED
HHC_31,B_MD60,PC,EL,2012.0,72.7,,MDED
HHC_31,B_MD60,PC,EL,2013.0,77.2,,MDED
HHC_31,B_MD60,PC,EL,2014.0,81.4,,MDED
HHC_31,B_MD60,PC,EL,2015.0,84.9,,MDED
HHC_31,B_MD60,PC,EL,2016.0,83.5,,MDED
HHC_31,B_MD60,PC,EL,2017.0,81.0,,MDED
HHC_31,B_MD60,PC,EL,2018.0,82.2,,MDED
HHC_31,B_MD60,PC,EL,2019.0,79.0,,MDED
HHC_31,B_MD60,PC,EL,2020.0,76.8,,MDED
HHC_31,B_MD60,PC,EL,2021.0,70.8,,MDED
HHC_31,B_MD60,PC,EL,2022.0,69.8,,MDED
HHC_31,B_MD60,PC,EL,2023.0,68.3,,MDED
HHC_31,B_MD60,PC,ES,2004.0,26.8,,MDED
HHC_31,B_MD60,PC,ES,2005.0,31.0,,MDED
HHC_31,B_MD60,PC,ES,2006.0,35.6,,MDED
HHC_31,B_MD60,PC,ES,2007.0,35.6,,MDED
HHC_31,B_MD60,PC,ES,2008.0,42.9,,MDED
HHC_31,B_MD60,PC,ES,2009.0,37.9,,MDED
HHC_31,B_MD60,PC,ES,2010.0,45.9,,MDED
HHC_31,B_MD60,PC,ES,2011.0,49.5,,MDED
HHC_31,B_MD60,PC,ES,2012.0,44.9,,MDED
HHC_31,B_MD60,PC,ES,2013.0,46.7,,MDED
